gene_name,Class,Phenotype 1,Phenotype 2,Phenotype 3,Phenotype 4,Phenotype 5,Phenotype 6,Phenotype 7,Phenotype 8,Phenotype 9,Phenotype 10,Phenotype 11,Phenotype 12,Phenotype 13,Phenotype 14,Phenotype 15,Phenotype 16
cepA-29_1_U05884,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaCMY-98_1_KC603538,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaFONA-6_1_AJ251244,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaFONA-5_1_AJ251243,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaFONA-4_1_AJ251242,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaFONA-3_1_AJ251241,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaFONA-2_1_AJ251240,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaFONA-1_1_AJ251239,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaFOX-1_1_X77455,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaFOX-2_1_Y10282,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaFOX-3_1_Y11068,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaFOX-4_1_AJ277535,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaFOX-5_1_AY007369,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaFOX-6_1_AY034848,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaFOX-7_1_AJ703796,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaFOX-8_1_HM565917,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaFOX-9_1_JF896803,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaFOX-10_1_JX049131,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaGMB-1_1_MZ215787,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefepime,Cefixime,Cefotaxime,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,Meropenem,Piperacillin,,,
blaGOB-1_1_EF394442,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-1_2_AF090141,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-2_1_AF189296,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-3_1_AF189291,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-4_1_AF189293,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-5_1_AF189290,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-6_1_AF189292,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-7_1_AF189297,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-8_1_AY348327,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-9_1_AY647246,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-10_1_AY647247,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-11_1_AY647248,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-12_1_AY647249,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-13_1_AY647251,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-14_1_AY647252,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-15_1_AY775547,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-16_1_GU188443,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-16_2_AY899331,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-17_1_AY899332,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaGOB-18_1_DQ004496,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaHERA-1_1_AF311385,Beta-lactam,Amoxicillin,Ampicillin,,,,,,,,,,,,,,
blaHERA-2_1_AF398334,Beta-lactam,Amoxicillin,Ampicillin,,,,,,,,,,,,,,
blaHERA-3_1_AF398335,Beta-lactam,Amoxicillin,Ampicillin,,,,,,,,,,,,,,
blaHERA-4_1_AJ536088,Beta-lactam,Amoxicillin,Ampicillin,,,,,,,,,,,,,,
blaHERA-5_1_AJ536089,Beta-lactam,Amoxicillin,Ampicillin,,,,,,,,,,,,,,
blaHERA-6_1_AJ536090,Beta-lactam,Amoxicillin,Ampicillin,,,,,,,,,,,,,,
blaHERA-8_1_AJ536092,Beta-lactam,Amoxicillin,Ampicillin,,,,,,,,,,,,,,
blaIND-1_1_AF099139,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-2_2_AF219127,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-2a_4_AF219130,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-2b_3_EF672681,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-2c_1_GU186042,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-3_1_AF219131,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-4_1_AF219135,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-5_1_AY504627,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-6_1_AM087455,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-7_1_AB529520,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-8_1_GU186044,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-9_1_GU186045,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-10_1_GU206353,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-11_1_HM245379,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-12_1_HM245380,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-14_1_HM367709,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaIND-15_1_AB563173,Beta-lactam,Amoxicillin,Ampicillin,Cefoxitin,Ceftazidime,Ertapenem,Imipenem,,,,,,,,,,
blaLEN1_1_X04515,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN2_1_AY037780,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN3_1_AY130286,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN4_1_AY130287,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN5_1_AY633109,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN7_1_AJ635425,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN8_1_AJ635424,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN9_1_AJ635405,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN10_1_AJ635419,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN12_1_AJ635406,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN13_1_AJ635403,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN15_1_AF452105,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN16_1_AY743416,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN17_1_EF205593,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN18_1_AM850908,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN19_1_AM850909,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN20_1_AM850910,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN21_1_AM850911,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN22_1_AM850912,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN23_1_AM850913,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN24_1_AM850914,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN25_1_HQ709169,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaLEN26_1_JQ067123,Beta-lactam,Amoxicillin,Ampicillin,Cephalothin,Piperacillin,,,,,,,,,,,,
blaMAL-1_1_AJ277209,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cephalothin,Piperacillin,Ticarcillin,,,,,,,,,
blaMAL-1_2_AJ609506,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cephalothin,Piperacillin,Ticarcillin,,,,,,,,,
blaMIR-1_1_M37839,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaMIR-2_1_AY227752,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaMIR-3_1_AY743435,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaMIR-4_1_EF417572,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefepime,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,
blaMIR-5_1_FJ237367,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaMIR-6_1_JQ664733,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaMOR_1_Y10283,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,,,,,,,,,,,,
blaMOR-2_1_AY235804,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,,,,,,,,,,,,
blaMOX-1_1_D13304,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaMOX-2_1_AJ276453,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaMOX-3_1_EU515248,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaMOX-4_1_FJ262599,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaMOX-5_1_GQ152600,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaMOX-6_1_GQ152601,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaMOX-7_1_GQ152602,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOCH-2_1_AJ295340,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOCH-3_1_AJ295341,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOCH-4_1_AJ295342,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOCH-5_1_AJ295343,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOCH-6_1_AJ295344,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOCH-7_1_AJ295345,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOCH-8_1_DQ489307,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOKP-A-1_1_AM051138,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-2_1_AM051139,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-3_1_AM051140,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-4_1_AM051142,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-5_1_AM051143,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-6_1_AM051144,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-7_1_AM051145,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-8_1_AM051147,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-9_1_AM051148,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-10_1_AM051149,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-11_1_AM850915,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-12_1_AM850915,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-13_1_FJ534513,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-14_1_FJ534512,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-15_1_FJ755841,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-A-16_1_FJ755840,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-1_1_AM051150,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-2_1_AM051151,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-3_1_AM051152,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-4_1_AM051153,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-5_1_AY512506,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-6_1_AY850171,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-7_1_AM051156,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-8_1_AM051157,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-9_1_AM051159,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-10_1_AM051160,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-11_1_AM051161,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-12_1_AJ635420,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-13_1_AY825330,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-14_1_DQ995288,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-15_1_AM850917,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-16_1_AM850918,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-17_1_AM850919,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-18_1_AM850920,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-19_1_AM850921,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOKP-B-20_1_AM850922,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOXA-SHE_1_AY066004,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOXA-13_1_AF043558,Beta-lactam,UnknownBeta-lactam,,,,,,,,,,,,,,,
blaOXY-1-1_1_Z30177,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-1-2_2_AJ871864,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-1-3_3_AY077482,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-1-4_4_AY077483,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-1-5_5_AY077486,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-1-6_6_Y17715,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-1-7_7_M27459,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-2-1_1_AJ871866,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-2-2_2_AJ871867,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-2-3_3_AY077488,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-2-4_4_Y17714,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-2-5_5_AY077487,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-2-6_6_AY077485,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-2-7_7_Z49084,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-2-8_8_AY055205,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-2-9_9_FJ785625,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-2-10_10_FJ785626,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-3-1_1_AF491278,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-4-1_1_AY077481,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-5-1_1_AJ871868,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-5-2_2_AJ871871,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
blaOXY-6-1_1_AJ871873,Beta-lactam,Amoxicillin,Amoxicillin+Clavulanicacid,Ampicillin,Ampicillin+Clavulanicacid,Cefotaxime,Cefoxitin,Ceftazidime,Piperacillin,Piperacillin+Tazobactam,Ticarcillin,,,,,,
